X,Y,CI,Cluster,GroundwaterDepth,IrrigatedArea,Population,Region,TDS
658103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
668103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
678103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
688103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
698103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
708103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
718103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
728103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
738103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
748103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
758103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
768103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
778103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
788103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
798103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
808103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
818103.5079999999,-402889.155,0,41,300,0.0,0.0,Algeria,0.0
828103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
838103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
848103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
858103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
868103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
878103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
888103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
898103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
908103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
918103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
928103.5079999999,-402889.155,0,22,250,0.0,0.0,Algeria,0.0
938103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
948103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
958103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
968103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
978103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
988103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
998103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1008103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1018103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1028103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1038103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1048103.5079999999,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1058103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1068103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1078103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1088103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1098103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1108103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1118103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1128103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1138103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1148103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1158103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1168103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1178103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1188103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1198103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1208103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1218103.508,-402889.155,0,22,300,0.0,0.0,Algeria,0.0
1228103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1238103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1248103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1258103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1268103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1278103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1288103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1298103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1308103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1318103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1328103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1338103.508,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1348103.5080000001,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1358103.5080000001,-402889.155,0,62,300,0.0,0.0,Libya,0.0
1368103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1378103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1388103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1398103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1408103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1418103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1428103.5080000001,-402889.155,0,70,300,0.0,0.0,Libya,0.0
1438103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1448103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1458103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1468103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1478103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1488103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1498103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1508103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1518103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1528103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1538103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1548103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1558103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1568103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1578103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1588103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1598103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1608103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1618103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1628103.5080000001,-402889.155,0,69,300,0.0,0.0,Libya,0.0
1638103.5080000001,-402889.155,0,66,300,0.0,0.0,Libya,0.0
1648103.5080000001,-402889.155,0,66,300,0.0,0.0,Libya,0.0
1658103.5080000001,-402889.155,0,66,300,0.0,0.0,Libya,0.0
1668103.5080000001,-402889.155,0,66,300,0.0,0.0,Libya,0.0
1678103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1688103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1698103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1708103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1718103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1728103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1738103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1748103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1758103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1768103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1778103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1788103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1798103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1808103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1818103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1828103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
1838103.5080000001,-402889.155,0,64,300,0.0,0.0,Libya,0.0
28103.507999999998,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
38103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
48103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
58103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
68103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
78103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
88103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
98103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
108103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
118103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
128103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
138103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
148103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
158103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
168103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
178103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
188103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
198103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
208103.508,-412889.155,0,1,300,0.0,0.0,Algeria,0.0
218103.508,-412889.155,1,1,300,0.0,129.134,Algeria,0.0
228103.508,-412889.155,1,1,300,321.153,679.666,Algeria,2000.0
238103.508,-412889.155,1,1,300,134.695,465.12800000000004,Algeria,2000.0
248103.508,-412889.155,1,1,300,0.0,188.78599999999997,Algeria,2000.0
258103.508,-412889.155,1,1,300,0.0,131.203,Algeria,2000.0
268103.50800000003,-412889.155,1,1,300,0.0,160.627,Algeria,2000.0
278103.50800000003,-412889.155,1,1,300,0.0,204.393,Algeria,2000.0
288103.50800000003,-412889.155,1,1,300,0.0,60.9451,Algeria,2000.0
298103.50800000003,-412889.155,1,1,300,0.0,47.6717,Algeria,2000.0
308103.50800000003,-412889.155,1,1,300,0.0,59.0179,Algeria,2000.0
318103.50800000003,-412889.155,1,1,300,0.0,106.257,Algeria,2000.0
328103.50800000003,-412889.155,1,1,300,0.0,163.953,Algeria,2000.0
338103.508,-412889.155,1,1,300,0.0,302.879,Algeria,2000.0
348103.508,-412889.155,1,1,300,0.0,172.892,Algeria,2000.0
358103.508,-412889.155,1,1,300,0.0,122.57600000000001,Algeria,2000.0
368103.508,-412889.155,1,1,300,0.0,163.36700000000002,Algeria,2000.0
378103.508,-412889.155,1,1,300,0.0,357.838,Algeria,2000.0
388103.508,-412889.155,1,1,300,0.0,166.361,Algeria,2000.0
398103.508,-412889.155,1,41,300,0.556591,72.0333,Algeria,2000.0
408103.508,-412889.155,1,41,300,0.0,55.0648,Algeria,2000.0
418103.508,-412889.155,1,41,300,0.0,63.8134,Algeria,0.0
428103.508,-412889.155,1,41,300,0.0,55.1464,Algeria,0.0
438103.508,-412889.155,1,41,300,0.0,35.6948,Algeria,0.0
448103.508,-412889.155,1,41,300,0.0,23.8706,Algeria,0.0
458103.508,-412889.155,1,41,300,0.0,19.2503,Algeria,0.0
468103.508,-412889.155,0,41,300,0.0,19.7348,Algeria,0.0
478103.508,-412889.155,0,41,300,0.0,17.5204,Algeria,0.0
488103.508,-412889.155,0,41,300,0.0,8.53856,Algeria,0.0
498103.508,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
508103.508,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
518103.508,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
528103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
538103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
548103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
558103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
568103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
578103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
588103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
598103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
608103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
618103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
628103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
638103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
648103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
658103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
668103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
678103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
688103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
698103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
708103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
718103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
728103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
738103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
748103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
758103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
768103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
778103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
788103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
798103.5079999999,-412889.155,0,41,250,0.0,0.0,Algeria,0.0
808103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
818103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
828103.5079999999,-412889.155,0,41,300,0.0,0.0,Algeria,0.0
838103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
848103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
858103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
868103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
878103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
888103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
898103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
908103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
918103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
928103.5079999999,-412889.155,0,22,250,0.0,0.0,Algeria,0.0
938103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
948103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
958103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
968103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
978103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
988103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
998103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1008103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1018103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1028103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1038103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1048103.5079999999,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1058103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1068103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1078103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1088103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1098103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1108103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1118103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1128103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1138103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1148103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1158103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1168103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1178103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1188103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1198103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1208103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1218103.508,-412889.155,0,22,300,0.0,0.0,Algeria,0.0
1228103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1238103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1248103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1258103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1268103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1278103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1288103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1298103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1308103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1318103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1328103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1338103.508,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1348103.5080000001,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1358103.5080000001,-412889.155,0,62,300,0.0,0.0,Libya,0.0
1368103.5080000001,-412889.155,0,70,300,0.0,0.0,Libya,0.0
1378103.5080000001,-412889.155,0,70,300,0.0,0.0,Libya,0.0
1388103.5080000001,-412889.155,0,70,300,0.0,0.0,Libya,0.0
1398103.5080000001,-412889.155,0,70,300,0.0,0.0,Libya,0.0
1408103.5080000001,-412889.155,0,70,300,0.0,0.0,Libya,0.0
1418103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1428103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1438103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1448103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1458103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1468103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1478103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1488103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1498103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1508103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1518103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1528103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1538103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1548103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1558103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1568103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1578103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1588103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1598103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1608103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1618103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1628103.5080000001,-412889.155,0,69,300,0.0,0.0,Libya,0.0
1638103.5080000001,-412889.155,0,66,300,0.0,0.0,Libya,0.0
1648103.5080000001,-412889.155,0,66,300,0.0,0.0,Libya,0.0
1658103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1668103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1678103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1688103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1698103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1708103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1718103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1728103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1738103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1748103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1758103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1768103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1778103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1788103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1798103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1808103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1818103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1828103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
1838103.5080000001,-412889.155,0,64,300,0.0,0.0,Libya,0.0
28103.507999999998,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
38103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
48103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
58103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
68103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
78103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
88103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
98103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
108103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
118103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
128103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
138103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
148103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
158103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
168103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
178103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
188103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
198103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
208103.508,-422889.155,0,1,300,0.0,0.0,Algeria,0.0
218103.508,-422889.155,1,1,300,0.0,65.6316,Algeria,0.0
228103.508,-422889.155,1,1,300,0.0,192.05700000000002,Algeria,2000.0
238103.508,-422889.155,1,1,300,104.639,3228.78,Algeria,2000.0
248103.508,-422889.155,1,1,300,70.1304,13765.9,Algeria,2000.0
258103.508,-422889.155,1,1,300,0.0,1944.05,Algeria,2000.0
268103.50800000003,-422889.155,1,1,300,0.0,283.63,Algeria,2000.0
278103.50800000003,-422889.155,1,1,300,0.0,406.401,Algeria,2000.0
288103.50800000003,-422889.155,1,1,50,0.0,75.9674,Algeria,2000.0
298103.50800000003,-422889.155,1,1,50,0.0,47.5153,Algeria,2000.0
308103.50800000003,-422889.155,1,1,50,0.0,44.4236,Algeria,2000.0
318103.50800000003,-422889.155,1,1,300,0.0,66.4229,Algeria,2000.0
328103.50800000003,-422889.155,1,1,300,0.0,106.99700000000001,Algeria,2000.0
338103.508,-422889.155,1,1,300,0.0,122.266,Algeria,2000.0
348103.508,-422889.155,1,1,300,0.0,121.52,Algeria,2000.0
358103.508,-422889.155,1,1,300,0.0,167.53599999999997,Algeria,2000.0
368103.508,-422889.155,1,1,300,0.0,224.90599999999998,Algeria,2000.0
378103.508,-422889.155,1,1,300,0.0,127.399,Algeria,0.0
388103.508,-422889.155,1,1,300,0.0,59.1526,Algeria,0.0
398103.508,-422889.155,0,41,300,0.0,15.4501,Algeria,0.0
408103.508,-422889.155,0,41,300,0.0,3.72005,Algeria,0.0
418103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
428103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
438103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
448103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
458103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
468103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
478103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
488103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
498103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
508103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
518103.508,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
528103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
538103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
548103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
558103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
568103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
578103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
588103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
598103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
608103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
618103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
628103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
638103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
648103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
658103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
668103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
678103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
688103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
698103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
708103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
718103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
728103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
738103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
748103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
758103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
768103.5079999999,-422889.155,0,41,250,0.0,0.0,Algeria,0.0
778103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
788103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
798103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
808103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
818103.5079999999,-422889.155,0,41,250,0.0,0.0,Algeria,0.0
828103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
838103.5079999999,-422889.155,0,41,300,0.0,0.0,Algeria,0.0
848103.5079999999,-422889.155,0,22,300,0.0,0.0,Algeria,0.0
858103.5079999999,-422889.155,0,22,300,0.0,0.0,Algeria,0.0
